sample_id,population_id,superpopulation,dataset,country,neural_ancestry,supervised,in_qc_panel,African,American,East Asian,European,Oceanian,South Asian,max_ancestry,assigned_group
HGDP00671,Sardinian,European,hgdp,,European,yes,yes,0.000796,1e-05,1e-05,0.999164,1e-05,1e-05,0.999164,European
HGDP00672,Sardinian,European,hgdp,,European,yes,yes,1e-05,1e-05,1e-05,0.99995,1e-05,1e-05,0.99995,European
HGDP00673,Sardinian,European,hgdp,,European,yes,yes,0.003597,1e-05,1e-05,0.996363,1e-05,1e-05,0.996363,European
HGDP00674,Sardinian,European,hgdp,,European,yes,yes,9.8e-05,1e-05,1e-05,0.999862,1e-05,1e-05,0.999862,European
HGDP00675,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.091537,1e-05,1e-05,0.767761,1e-05,0.140672,0.767761,European
HGDP00676,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.097624,1e-05,1e-05,0.74452,1e-05,0.157826,0.74452,European
HGDP00677,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.100743,1e-05,1e-05,0.760525,1e-05,0.138702,0.760525,European
HGDP00678,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.092101,1e-05,1e-05,0.775318,1e-05,0.132552,0.775318,European
HGDP00679,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.090363,1e-05,1e-05,0.767719,1e-05,0.141889,0.767719,European
HGDP00680,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.131379,1e-05,1e-05,0.728885,1e-05,0.139705,0.728885,European
HGDP00682,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.097682,1e-05,1e-05,0.757882,1e-05,0.144406,0.757882,European
HGDP00683,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.111391,1e-05,1e-05,0.732736,1e-05,0.155843,0.732736,European
HGDP00684,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.107273,1e-05,1e-05,0.765641,1e-05,0.127056,0.765641,European
HGDP00685,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.140422,1e-05,1e-05,0.747771,1e-05,0.111777,0.747771,European
HGDP00686,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.121263,1e-05,1e-05,0.746332,1e-05,0.132374,0.746332,European
HGDP00687,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.082717,1e-05,1e-05,0.767389,1e-05,0.149863,0.767389,European
HGDP00688,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.092843,1e-05,1e-05,0.751203,0.001226,0.154708,0.751203,European
HGDP00689,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.094371,1e-05,1e-05,0.77138,1e-05,0.134218,0.77138,European
HGDP00690,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.081308,1e-05,1e-05,0.777018,1e-05,0.141644,0.777018,European
HGDP00691,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.110708,1e-05,1e-05,0.749474,1e-05,0.139788,0.749474,European
HGDP00692,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.20882,1e-05,1e-05,0.660625,1e-05,0.130525,0.660625,European
HGDP00693,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.104485,1e-05,1e-05,0.755094,1e-05,0.140391,0.755094,European
HGDP00694,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.108808,1e-05,1e-05,0.765012,1e-05,0.126151,0.765012,European
HGDP00696,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.097495,1e-05,1e-05,0.76797,1e-05,0.134505,0.76797,European
HGDP00697,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.075084,1e-05,1e-05,0.773942,1e-05,0.150945,0.773942,European
HGDP00698,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.109606,1e-05,1e-05,0.763431,1e-05,0.126933,0.763431,European
HGDP00699,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.106254,1e-05,1e-05,0.74645,1e-05,0.147266,0.74645,European
HGDP00700,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.126507,1e-05,1e-05,0.737782,1e-05,0.135681,0.737782,European
HGDP00701,Bedouin,Middle Eastern,hgdp,,West Asian,no,yes,0.109483,1e-05,1e-05,0.793948,1e-05,0.09654,0.793948,European
HGDP00702,Colombian,American,hgdp,,American,yes,yes,1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,0.99995,American
HGDP00703,Colombian,American,hgdp,,,no,yes,0.06602,0.906523,1e-05,0.026972,0.000465,1e-05,0.906523,American
HGDP00704,Colombian,American,hgdp,,American,yes,yes,1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,0.99995,American
HGDP00706,Colombian,American,hgdp,,American,yes,yes,1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,0.99995,American
HGDP00708,Colombian,American,hgdp,,American,yes,yes,1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,0.99995,American
HGDP00710,Colombian,American,hgdp,,American,yes,yes,1.8e-05,0.999942,1e-05,1e-05,1e-05,1e-05,0.999942,American
HGDP00711,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.002745,0.0038,0.825102,1e-05,0.046727,0.121616,0.825102,East Asian
HGDP00712,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.002363,1e-05,0.977155,1e-05,0.007594,0.012868,0.977155,East Asian
HGDP00713,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.012862,1e-05,0.835601,1e-05,0.038705,0.112812,0.835601,East Asian
HGDP00714,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.011404,1e-05,0.906336,1e-05,0.02132,0.060919,0.906336,East Asian
HGDP00715,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.010461,0.000147,0.816243,0.000457,0.035363,0.137329,0.816243,East Asian
HGDP00716,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.007538,1e-05,0.904976,1e-05,0.023334,0.064132,0.904976,East Asian
HGDP00717,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.01368,1e-05,0.850376,1e-05,0.032886,0.103037,0.850376,East Asian
HGDP00719,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.002747,1e-05,0.88334,1e-05,0.020736,0.093156,0.88334,East Asian
HGDP00721,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.003068,1e-05,0.816376,1e-05,0.046267,0.13427,0.816376,East Asian
HGDP00722,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.106983,1e-05,1e-05,0.748481,1e-05,0.144505,0.748481,European
HGDP00723,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.142803,1e-05,1e-05,0.728426,1e-05,0.128741,0.728426,European
HGDP00724,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.117115,1e-05,1e-05,0.754177,1e-05,0.128679,0.754177,European
HGDP00725,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.093516,1e-05,1e-05,0.752774,1e-05,0.153681,0.752774,European
HGDP00726,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.101327,1e-05,1e-05,0.749175,1e-05,0.149467,0.749175,European
HGDP00727,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.095502,1e-05,1e-05,0.777043,1e-05,0.127425,0.777043,European
HGDP00729,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.095267,1e-05,1e-05,0.748412,1e-05,0.156291,0.748412,European
HGDP00730,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.090163,1e-05,1e-05,0.754237,1e-05,0.15557,0.754237,European
HGDP00731,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.149597,1e-05,1e-05,0.741964,1e-05,0.108409,0.741964,European
HGDP00732,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.095374,1e-05,1e-05,0.778484,1e-05,0.126111,0.778484,European
HGDP00733,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.095376,1e-05,1e-05,0.768526,1e-05,0.136069,0.768526,European
HGDP00734,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.102997,1e-05,1e-05,0.763628,1e-05,0.133344,0.763628,European
HGDP00735,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.094482,1e-05,1e-05,0.778586,1e-05,0.126902,0.778586,European
HGDP00736,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.087728,1e-05,1e-05,0.757089,1e-05,0.155153,0.757089,European
HGDP00737,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.0969,1e-05,1e-05,0.768312,1e-05,0.134757,0.768312,European
HGDP00738,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.18289,1e-05,1e-05,0.698202,1e-05,0.118879,0.698202,European
HGDP00739,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.13643,1e-05,1e-05,0.721344,1e-05,0.142196,0.721344,European
HGDP00740,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.089975,1e-05,1e-05,0.773934,1e-05,0.136061,0.773934,European
HGDP00741,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.107211,1e-05,1e-05,0.747725,1e-05,0.145034,0.747725,European
HGDP00744,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.174526,1e-05,1e-05,0.691882,1e-05,0.133562,0.691882,European
HGDP00745,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.099425,1e-05,1e-05,0.763795,1e-05,0.13675,0.763795,European
HGDP00746,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.102769,1e-05,1e-05,0.785389,1e-05,0.111812,0.785389,European
HGDP00747,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,0.003504,0.996456,1e-05,1e-05,1e-05,0.996456,East Asian
HGDP00748,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.996181,1e-05,0.003779,1e-05,0.996181,East Asian
HGDP00749,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00750,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00751,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.998403,1e-05,0.001557,1e-05,0.998403,East Asian
HGDP00752,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00753,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00754,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00755,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00756,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.993953,1.6e-05,0.006,1e-05,0.993953,East Asian
HGDP00757,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.996046,1e-05,0.003914,1e-05,0.996046,East Asian
HGDP00758,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00759,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00760,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00761,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00762,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,0.002983,0.988925,1e-05,0.008062,1e-05,0.988925,East Asian
HGDP00764,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00765,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.998307,1e-05,0.001653,1e-05,0.998307,East Asian
HGDP00766,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00767,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.997619,1e-05,0.002341,1e-05,0.997619,East Asian
HGDP00769,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00771,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00772,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.998135,1e-05,0.001825,1e-05,0.998135,East Asian
HGDP00773,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00774,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00775,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00776,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00777,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,0.009183,0.977161,1e-05,1e-05,0.013626,0.977161,East Asian
HGDP00778,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00779,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00780,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00781,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00782,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,0.002695,0.987527,1e-05,0.002874,0.006885,0.987527,East Asian
HGDP00783,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,0.002389,0.997571,1e-05,1e-05,1e-05,0.997571,East Asian
HGDP00784,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.989657,0.001277,1e-05,0.009035,0.989657,East Asian
HGDP00785,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00786,Han,East Asian,hgdp,,East Asian,yes,yes,1.6e-05,1e-05,0.999944,1e-05,1e-05,1e-05,0.999944,East Asian
HGDP00787,Bougainville,Oceanian,hgdp,,Oceanian,no,yes,1e-05,1e-05,0.149231,1e-05,0.850729,1e-05,0.850729,Oceanian
HGDP00788,Bougainville,Oceanian,hgdp,,Oceanian,no,yes,1e-05,1.6e-05,0.158149,1e-05,0.841805,1e-05,0.841805,Oceanian
HGDP00790,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00791,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,0.003544,0.996416,1e-05,1e-05,1e-05,0.996416,East Asian
HGDP00794,Orcadian,European,hgdp,,European,yes,yes,0.001209,0.01979,0.002949,0.9754,0.000642,1e-05,0.9754,European
HGDP00795,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.009346,1e-05,0.982576,1e-05,0.008049,0.982576,European
HGDP00796,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.01552,1e-05,0.98444,1e-05,1e-05,0.98444,European
HGDP00797,Orcadian,European,hgdp,,European,yes,no,,,,,,,,
HGDP00798,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.009139,1e-05,0.978272,1e-05,0.012559,0.978272,European
HGDP00799,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.020777,1e-05,0.979183,1e-05,1e-05,0.979183,European
HGDP00800,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.013786,1e-05,0.986174,1e-05,1e-05,0.986174,European
HGDP00802,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.012477,1e-05,0.987483,1e-05,1e-05,0.987483,European
HGDP00803,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.01494,1e-05,0.984355,0.000675,1e-05,0.984355,European
HGDP00804,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.021794,1e-05,0.977778,0.000398,1e-05,0.977778,European
HGDP00805,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.004746,1e-05,0.989513,0.005711,1e-05,0.989513,European
HGDP00806,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.00504,1e-05,0.993078,0.001851,1e-05,0.993078,European
HGDP00807,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.009405,1e-05,0.990553,1e-05,1.2e-05,0.990553,European
HGDP00808,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.018676,1e-05,0.981284,1e-05,1e-05,0.981284,European
HGDP00810,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.010391,1e-05,0.989569,1e-05,1e-05,0.989569,European
HGDP00811,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00812,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00813,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00814,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,0.007712,0.992248,1e-05,1e-05,1e-05,0.992248,East Asian
HGDP00815,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00817,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00818,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00819,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00820,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.998345,1.1e-05,0.001614,1e-05,0.998345,East Asian
HGDP00821,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00822,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00828,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
HGDP00832,Surui,American,hgdp,,American,yes,yes,1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,0.99995,American
HGDP00837,Surui,American,hgdp,,American,yes,yes,1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,0.99995,American
HGDP00838,Surui,American,hgdp,,American,yes,yes,1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,0.99995,American
HGDP00843,Surui,American,hgdp,,American,yes,yes,1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,0.99995,American
HGDP00845,Surui,American,hgdp,,American,yes,no,,,,,,,,
HGDP00846,Surui,American,hgdp,,American,yes,yes,2e-05,0.99994,1e-05,1e-05,1e-05,1e-05,0.99994,American
HGDP00849,Surui,American,hgdp,,American,yes,no,,,,,,,,
HGDP00852,Surui,American,hgdp,,American,yes,no,,,,,,,,
HGDP00854,Maya,American,hgdp,,,no,yes,0.022713,0.944572,0.002578,0.029613,0.000513,1e-05,0.944572,American
HGDP00855,Maya,American,hgdp,,American,yes,yes,1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,0.99995,American
HGDP00856,Maya,American,hgdp,,American,yes,yes,1e-05,0.969996,0.028341,1e-05,0.001633,1e-05,0.969996,American
HGDP00857,Maya,American,hgdp,,American,yes,yes,1e-05,0.99995,1e-05,1e-05,1e-05,1e-05,0.99995,American
HGDP00858,Maya,American,hgdp,,,no,yes,1e-05,0.96276,0.032086,1e-05,0.005123,1e-05,0.96276,American
HGDP00859,Maya,American,hgdp,,,no,yes,0.02158,0.966335,0.012055,1e-05,1e-05,1e-05,0.966335,American
HGDP00860,Maya,American,hgdp,,,no,yes,0.038627,0.676687,0.009256,0.264424,1e-05,0.010995,0.676687,American
HGDP00861,Maya,American,hgdp,,,no,yes,0.035477,0.826247,0.007944,0.11847,1e-05,0.011851,0.826247,American
HGDP00862,Maya,American,hgdp,,,no,yes,0.008379,0.912937,0.016834,0.05998,0.00186,1e-05,0.912937,American
HGDP00863,Maya,American,hgdp,,,no,yes,0.050564,0.932204,0.017203,1e-05,1e-05,1e-05,0.932204,American
HGDP00864,Maya,American,hgdp,,American,yes,yes,1e-05,0.972468,0.027492,1e-05,1e-05,1e-05,0.972468,American
HGDP00865,Maya,American,hgdp,,American,yes,yes,0.011976,0.987984,1e-05,1e-05,1e-05,1e-05,0.987984,American
HGDP00868,Maya,American,hgdp,,,no,yes,0.038299,0.866502,0.010578,0.081472,0.00314,1e-05,0.866502,American
HGDP00869,Maya,American,hgdp,,,no,yes,0.014518,0.822488,0.012945,0.136641,1e-05,0.013398,0.822488,American
HGDP00870,Maya,American,hgdp,,,no,yes,1e-05,0.967554,0.02457,1.3e-05,0.007843,1e-05,0.967554,American
HGDP00871,Maya,American,hgdp,,,no,yes,0.029539,0.720389,0.005676,0.244377,1e-05,1e-05,0.720389,American
HGDP00872,Maya,American,hgdp,,American,no,yes,0.021304,0.963155,0.008396,1e-05,0.007125,1e-05,0.963155,American
HGDP00873,Maya,American,hgdp,,American,yes,yes,1e-05,0.996857,1e-05,1e-05,0.003103,1e-05,0.996857,American
HGDP00875,Maya,American,hgdp,,,no,yes,0.044727,0.921606,0.015578,0.00013,0.007157,0.010802,0.921606,American
HGDP00876,Maya,American,hgdp,,,no,yes,0.016991,0.725073,0.011069,0.242921,0.003937,1e-05,0.725073,American
HGDP00877,Maya,American,hgdp,,,no,yes,0.010158,0.891602,0.022778,0.073909,1e-05,0.001544,0.891602,American
HGDP00879,Russian,European,hgdp,,European,no,yes,1e-05,0.036242,0.041321,0.899694,0.004636,0.018098,0.899694,European
HGDP00880,Russian,European,hgdp,,European,no,yes,1e-05,0.039753,0.036054,0.871403,0.002243,0.050536,0.871403,European
HGDP00881,Russian,European,hgdp,,European,no,yes,1e-05,0.03575,0.062603,0.887224,1e-05,0.014402,0.887224,European
HGDP00882,Russian,European,hgdp,,European,no,yes,1e-05,0.038492,0.048886,0.86877,0.001063,0.042779,0.86877,European
HGDP00883,Russian,European,hgdp,,European,no,yes,1e-05,0.051252,0.046601,0.891037,1e-05,0.01109,0.891037,European
HGDP00884,Russian,European,hgdp,,European,no,yes,1e-05,0.037783,0.021376,0.886958,0.000939,0.052933,0.886958,European
HGDP00885,Russian,European,hgdp,,European,no,yes,1e-05,0.041404,0.035982,0.892936,1e-05,0.029657,0.892936,European
HGDP00886,Russian,European,hgdp,,European,no,yes,1e-05,0.034222,0.041705,0.878671,0.001622,0.04377,0.878671,European
HGDP00887,Russian,European,hgdp,,European,no,yes,1e-05,0.032794,0.059,0.893087,0.006659,0.00845,0.893087,European
HGDP00888,Russian,European,hgdp,,European,no,yes,1e-05,0.036769,0.036942,0.892005,2.5e-05,0.034249,0.892005,European
HGDP00889,Russian,European,hgdp,,European,no,yes,1e-05,0.046863,0.033632,0.893903,0.006167,0.019425,0.893903,European
HGDP00890,Russian,European,hgdp,,European,no,yes,1e-05,0.057639,0.038358,0.88011,0.003344,0.020539,0.88011,European
HGDP00891,Russian,European,hgdp,,European,no,yes,1e-05,0.041029,0.059554,0.872494,0.003563,0.02335,0.872494,European
HGDP00892,Russian,European,hgdp,,European,no,yes,1e-05,0.043553,0.045432,0.88148,0.006606,0.02292,0.88148,European
HGDP00893,Russian,European,hgdp,,European,no,yes,1e-05,0.035215,0.07394,0.857122,1e-05,0.033704,0.857122,European
HGDP00894,Russian,European,hgdp,,European,no,yes,1e-05,0.050648,0.053982,0.860989,1e-05,0.034361,0.860989,European
HGDP00895,Russian,European,hgdp,,European,no,yes,1e-05,0.046989,0.060501,0.870048,1e-05,0.022442,0.870048,European
HGDP00896,Russian,European,hgdp,,European,no,yes,1e-05,0.049133,0.047923,0.863947,0.002199,0.036788,0.863947,European
HGDP00897,Russian,European,hgdp,,European,no,yes,1e-05,0.047721,0.039735,0.874795,0.005931,0.031808,0.874795,European
HGDP00898,Russian,European,hgdp,,European,no,yes,1e-05,0.040957,0.078835,0.862261,1e-05,0.017928,0.862261,European
HGDP00899,Russian,European,hgdp,,European,no,yes,1e-05,0.045862,0.045638,0.876593,0.011164,0.020732,0.876593,European
HGDP00900,Russian,European,hgdp,,European,no,yes,1e-05,0.03703,0.023372,0.907921,1e-05,0.031657,0.907921,European
HGDP00901,Russian,European,hgdp,,European,no,yes,1e-05,0.046379,0.057543,0.877604,1e-05,0.018454,0.877604,European
HGDP00902,Russian,European,hgdp,,European,no,yes,1e-05,0.030078,0.050391,0.869872,1e-05,0.049639,0.869872,European
HGDP00903,Russian,European,hgdp,,European,no,yes,1e-05,0.038066,0.04646,0.899975,1e-05,0.015479,0.899975,European
HGDP00904,Mandenka,African,hgdp,,African,no,yes,0.999949,1e-05,1.1e-05,1e-05,1e-05,1e-05,0.999949,African
HGDP00905,Mandenka,African,hgdp,,African,no,yes,0.995141,1e-05,1e-05,1e-05,0.004819,1e-05,0.995141,African
HGDP00906,Mandenka,African,hgdp,,African,no,yes,0.993859,1e-05,0.002692,0.003418,1e-05,1e-05,0.993859,African
HGDP00907,Mandenka,African,hgdp,,African,no,yes,0.999941,1e-05,1.8e-05,1.1e-05,1e-05,1e-05,0.999941,African
HGDP00908,Mandenka,African,hgdp,,African,no,yes,0.999948,1.2e-05,1e-05,1e-05,1e-05,1e-05,0.999948,African
HGDP00909,Mandenka,African,hgdp,,African,no,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
HGDP00910,Mandenka,African,hgdp,,African,no,yes,0.997921,1e-05,1e-05,1e-05,0.002039,1e-05,0.997921,African
HGDP00911,Mandenka,African,hgdp,,African,no,yes,0.99146,1e-05,0.002411,0.006099,1e-05,1e-05,0.99146,African
HGDP00912,Mandenka,African,hgdp,,African,no,yes,0.997111,1e-05,0.002849,1e-05,1e-05,1e-05,0.997111,African
